COBERTURA,PERIODICIDAD,FECHA,CONCEPTO,VALOR,UNIDAD_MEDIDA,ESTATUS
Nacional,Mensual,	2016-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",91.290809547036,Índice,Cifras definitivas
Nacional,Mensual,	2016-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",92.17319260961,Índice,Cifras definitivas
Nacional,Mensual,	2017-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",91.359571009568,Índice,Cifras definitivas
Nacional,Mensual,	2017-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",90.501785729732,Índice,Cifras definitivas
Nacional,Mensual,	2017-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",92.488777300582,Índice,Cifras definitivas
Nacional,Mensual,	2017-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.220975046839,Índice,Cifras definitivas
Nacional,Mensual,	2017-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",95.35730014118,Índice,Cifras definitivas
Nacional,Mensual,	2017-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",95.760949667242,Índice,Cifras definitivas
Nacional,Mensual,	2017-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",98.142951783811,Índice,Cifras definitivas
Nacional,Mensual,	2017-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",100.165263073353,Índice,Cifras definitivas
Nacional,Mensual,	2017-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",100.102780535694,Índice,Cifras definitivas
Nacional,Mensual,	2017-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",98.219754903181,Índice,Cifras definitivas
Nacional,Mensual,	2017-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",99.360176473105,Índice,Cifras definitivas
Nacional,Mensual,	2017-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",101.161396368195,Índice,Cifras definitivas
Nacional,Mensual,	2018-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",101.191029814237,Índice,Cifras definitivas
Nacional,Mensual,	2018-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",99.273290921203,Índice,Cifras definitivas
Nacional,Mensual,	2018-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",99.649641966606,Índice,Cifras definitivas
Nacional,Mensual,	2018-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",99.156872721218,Índice,Cifras definitivas
Nacional,Mensual,	2018-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",98.095696032049,Índice,Cifras definitivas
Nacional,Mensual,	2018-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",97.7789699515,Índice,Cifras definitivas
Nacional,Mensual,	2018-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",99.645181425665,Índice,Cifras definitivas
Nacional,Mensual,	2018-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",101.5382144923,Índice,Cifras definitivas
Nacional,Mensual,	2018-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",101.3218172692,Índice,Cifras definitivas
Nacional,Mensual,	2003-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",43.01483078471,Índice,Cifras definitivas
Nacional,Mensual,	2003-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",43.184519753392,Índice,Cifras definitivas
Nacional,Mensual,	2003-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",43.4289206344,Índice,Cifras definitivas
Nacional,Mensual,	2003-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",43.362075714068,Índice,Cifras definitivas
Nacional,Mensual,	2003-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",41.796754750974,Índice,Cifras definitivas
Nacional,Mensual,	2003-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",41.835642261748,Índice,Cifras definitivas
Nacional,Mensual,	2003-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",41.846326268475,Índice,Cifras definitivas
Nacional,Mensual,	2003-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",42.025924540465,Índice,Cifras definitivas
Nacional,Mensual,	2003-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",42.286816735473,Índice,Cifras definitivas
Nacional,Mensual,	2003-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",42.669701206639,Índice,Cifras definitivas
Nacional,Mensual,	2003-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",44.339670794648,Índice,Cifras definitivas
Nacional,Mensual,	2003-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",44.444008067565,Índice,Cifras definitivas
Nacional,Mensual,	2004-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",45.042722208322,Índice,Cifras definitivas
Nacional,Mensual,	2004-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",45.596005418047,Índice,Cifras definitivas
Nacional,Mensual,	2004-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",45.958513079474,Índice,Cifras definitivas
Nacional,Mensual,	2004-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",46.141717636087,Índice,Cifras definitivas
Nacional,Mensual,	2004-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",44.96140235887,Índice,Cifras definitivas
Nacional,Mensual,	2004-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",45.287947392383,Índice,Cifras definitivas
Nacional,Mensual,	2004-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",45.533879626948,Índice,Cifras definitivas
Nacional,Mensual,	2004-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",45.818143997015,Índice,Cifras definitivas
Nacional,Mensual,	2004-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",46.092516029241,Índice,Cifras definitivas
Nacional,Mensual,	2004-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",46.616573033863,Índice,Cifras definitivas
Nacional,Mensual,	2004-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",48.37341568512,Índice,Cifras definitivas
Nacional,Mensual,	2004-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",48.620993947566,Índice,Cifras definitivas
Nacional,Mensual,	2005-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",48.998349986053,Índice,Cifras definitivas
Nacional,Mensual,	2005-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",48.963225246525,Índice,Cifras definitivas
Nacional,Mensual,	2005-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",49.194680161399,Índice,Cifras definitivas
Nacional,Mensual,	2005-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",48.94321197321,Índice,Cifras definitivas
Nacional,Mensual,	2005-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",47.032647116786,Índice,Cifras definitivas
Nacional,Mensual,	2005-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",47.214487720646,Índice,Cifras definitivas
Nacional,Mensual,	2005-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",47.397271542449,Índice,Cifras definitivas
Nacional,Mensual,	2005-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",47.589075980169,Índice,Cifras definitivas
Nacional,Mensual,	2005-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",47.826900650975,Índice,Cifras definitivas
Nacional,Mensual,	2005-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",48.607267633682,Índice,Cifras definitivas
Nacional,Mensual,	2005-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",51.055171955011,Índice,Cifras definitivas
Nacional,Mensual,	2005-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",51.462831447019,Índice,Cifras definitivas
Nacional,Mensual,	2006-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",52.104146705397,Índice,Cifras definitivas
Nacional,Mensual,	2006-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",51.912839306827,Índice,Cifras definitivas
Nacional,Mensual,	2006-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",52.115903365552,Índice,Cifras definitivas
Nacional,Mensual,	2006-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",51.968928680849,Índice,Cifras definitivas
Nacional,Mensual,	2006-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",49.827154070507,Índice,Cifras definitivas
Nacional,Mensual,	2006-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",49.924594192053,Índice,Cifras definitivas
Nacional,Mensual,	2006-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",50.125236259415,Índice,Cifras definitivas
Nacional,Mensual,	2006-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",50.365447268122,Índice,Cifras definitivas
Nacional,Mensual,	2006-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",50.42866877566,Índice,Cifras definitivas
Nacional,Mensual,	2006-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",50.884888824256,Índice,Cifras definitivas
Nacional,Mensual,	2006-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",53.116172176688,Índice,Cifras definitivas
Nacional,Mensual,	2006-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",53.378998511734,Índice,Cifras definitivas
Nacional,Mensual,	2007-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",53.912749755028,Índice,Cifras definitivas
Nacional,Mensual,	2007-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",53.949230172415,Índice,Cifras definitivas
Nacional,Mensual,	2007-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",53.950526024411,Índice,Cifras definitivas
Nacional,Mensual,	2007-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",53.075098996245,Índice,Cifras definitivas
Nacional,Mensual,	2007-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",51.640588121468,Índice,Cifras definitivas
Nacional,Mensual,	2007-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",51.774842708142,Índice,Cifras definitivas
Nacional,Mensual,	2007-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",51.950245874291,Índice,Cifras definitivas
Nacional,Mensual,	2007-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",52.146311520681,Índice,Cifras definitivas
Nacional,Mensual,	2007-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",52.344756055349,Índice,Cifras definitivas
Nacional,Mensual,	2007-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",53.360302410478,Índice,Cifras definitivas
Nacional,Mensual,	2007-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",55.027866229793,Índice,Cifras definitivas
Nacional,Mensual,	2007-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",55.17515582542,Índice,Cifras definitivas
Nacional,Mensual,	2008-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",55.61617054134,Índice,Cifras definitivas
Nacional,Mensual,	2008-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",56.078981479145,Índice,Cifras definitivas
Nacional,Mensual,	2008-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",56.655582806,Índice,Cifras definitivas
Nacional,Mensual,	2008-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",55.835564745256,Índice,Cifras definitivas
Nacional,Mensual,	2008-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",54.432488594682,Índice,Cifras definitivas
Nacional,Mensual,	2008-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",54.725684225348,Índice,Cifras definitivas
Nacional,Mensual,	2008-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",55.174326970661,Índice,Cifras definitivas
Nacional,Mensual,	2008-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",55.921922227743,Índice,Cifras definitivas
Nacional,Mensual,	2008-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",56.464286245095,Índice,Cifras definitivas
Nacional,Mensual,	2008-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",57.905356258378,Índice,Cifras definitivas
Nacional,Mensual,	2008-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",59.958658338103,Índice,Cifras definitivas
Nacional,Mensual,	2008-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",59.962822592896,Índice,Cifras definitivas
Nacional,Mensual,	2009-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",59.802862378509,Índice,Cifras definitivas
Nacional,Mensual,	2009-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",59.771974157797,Índice,Cifras definitivas
Nacional,Mensual,	2009-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",59.814587728419,Índice,Cifras definitivas
Nacional,Mensual,	2009-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",58.866201458603,Índice,Cifras definitivas
Nacional,Mensual,	2009-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",57.044412972141,Índice,Cifras definitivas
Nacional,Mensual,	2009-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",57.082775694091,Índice,Cifras definitivas
Nacional,Mensual,	2009-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",57.109183655144,Índice,Cifras definitivas
Nacional,Mensual,	2009-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",57.503561639439,Índice,Cifras definitivas
Nacional,Mensual,	2009-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",57.492640412842,Índice,Cifras definitivas
Nacional,Mensual,	2009-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",58.705113841081,Índice,Cifras definitivas
Nacional,Mensual,	2009-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",60.814512556037,Índice,Cifras definitivas
Nacional,Mensual,	2009-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",61.015444836498,Índice,Cifras definitivas
Nacional,Mensual,	2010-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",62.205535938267,Índice,Cifras definitivas
Nacional,Mensual,	2010-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",62.978613635138,Índice,Cifras definitivas
Nacional,Mensual,	2010-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",63.470756149173,Índice,Cifras definitivas
Nacional,Mensual,	2010-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",62.681695728922,Índice,Cifras definitivas
Nacional,Mensual,	2010-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",60.58505668759,Índice,Cifras definitivas
Nacional,Mensual,	2010-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",60.822500301369,Índice,Cifras definitivas
Nacional,Mensual,	2010-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",61.006936145741,Índice,Cifras definitivas
Nacional,Mensual,	2010-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",61.354528842329,Índice,Cifras definitivas
Nacional,Mensual,	2010-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",61.653563835523,Índice,Cifras definitivas
Nacional,Mensual,	2010-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",63.067886713854,Índice,Cifras definitivas
Nacional,Mensual,	2010-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",65.222151198926,Índice,Cifras definitivas
Nacional,Mensual,	2010-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",65.386461993203,Índice,Cifras definitivas
Nacional,Mensual,	2011-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",66.029666107665,Índice,Cifras definitivas
Nacional,Mensual,	2011-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",66.327508985636,Índice,Cifras definitivas
Nacional,Mensual,	2011-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",66.61841211396,Índice,Cifras definitivas
Nacional,Mensual,	2011-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",65.213490530128,Índice,Cifras definitivas
Nacional,Mensual,	2011-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",62.757860469746,Índice,Cifras definitivas
Nacional,Mensual,	2011-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",63.016981156861,Índice,Cifras definitivas
Nacional,Mensual,	2011-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",63.315065069275,Índice,Cifras definitivas
Nacional,Mensual,	2011-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",63.548201465055,Índice,Cifras definitivas
Nacional,Mensual,	2011-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",63.812545476922,Índice,Cifras definitivas
Nacional,Mensual,	2011-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",65.824997392875,Índice,Cifras definitivas
Nacional,Mensual,	2011-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",69.04089800042,Índice,Cifras definitivas
Nacional,Mensual,	2011-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",69.436288751086,Índice,Cifras definitivas
Nacional,Mensual,	2012-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",69.870747451659,Índice,Cifras definitivas
Nacional,Mensual,	2012-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",70.026184316755,Índice,Cifras definitivas
Nacional,Mensual,	2012-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",70.053040201545,Índice,Cifras definitivas
